1,10.366882
2,152.12762
3,220.716802
4,289.183165
5,357.15089
6,426.969855
7,491.156571
8,558.520656
9,630.337933
10,698.024783
11,767.807553
12,836.151817
13,905.344035
14,974.555727
15,1043.191678
16,1117.979035
17,1188.969163
18,1258.876719
19,1331.473768
20,1400.948904
21,1468.947945
22,1541.032629
23,1610.708286
24,1680.358358
25,1750.959422
26,1821.901407
27,1894.69179
28,1966.415615
29,2040.587087
30,2110.905997
31,2173.401887
32,2251.446858
33,2323.195024
34,2386.430454
35,2467.137505
36,2539.620988
37,2607.176831
38,2678.587388
39,2750.201043
40,2820.39011
41,2892.290087
42,2962.417515
43,3034.24443
44,3105.894906
45,3177.826334
46,3249.436267
47,3320.791315
48,3390.104032
49,3463.67358
50,3534.646162
51,3605.416193
52,3679.222937
53,3751.008756
54,3822.88648
55,3895.40618
56,3964.72131
57,4036.34703
58,4107.74633
59,4179.441863
60,4246.496091
61,4320.696094
62,4391.694525
63,4463.333641
64,4533.466334
65,4605.558429
66,4676.125841
67,4748.877384
68,4821.920266
69,4897.959792
70,4974.2837
71,5046.167662
72,5114.348756
73,5184.479997
74,5251.238997
75,5323.489015
76,5396.010344
77,5474.92151
78,5548.533962
79,5618.160675
80,5687.795901
81,5764.376829
82,5834.421929
83,5913.275358
84,5986.67564
85,6058.449369
86,6130.459214
87,6198.217165
88,6273.390544
89,6354.210697
90,6433.270391
91,6496.232631
92,6568.517863
93,6640.194988
94,6708.019815
95,6784.422866
96,6875.824982
97,6938.081991
98,7023.540593
99,7097.617748
100,7177.300523
101,7241.453198
102,7304.428662
103,7391.990216
104,7492.3132
105,7537.762879
106,7610.689254
107,7674.944141
108,7740.90348
109,7822.884644
110,7903.163612
111,7944.0241
112,8043.987462
113,8134.2799540000005
114,8216.726917
115,8309.153457
116,8362.7953
117,8454.396106
118,8539.55695
119,8596.860191
120,8667.47645
121,8754.178441
122,8843.532739
123,8932.588675
124,9013.764195
125,9118.348964
126,9175.640289
127,9220.316411
128,9297.631967
