1,0.0031091266283399754
2,0.003302814322703734
3,0.0034040410107617648
4,0.0035432024722059684
5,0.0036182914989149146
6,0.003778287239684892
7,0.003935711940884122
8,0.0040456199966658335
9,0.004176392785597098
10,0.0047231206444557725
11,0.0049000394367618855
12,0.005023155780796351
13,0.005135338846560847
14,0.0052636371427018805
15,0.005375733327787021
16,0.00553417944723206
17,0.005691951273025929
18,0.005860910640096619
19,0.006089648381700662
20,0.006379135229369892
21,0.006502147595320625
22,0.006644906877908568
23,0.006788771020179372
24,0.006930902061855671
25,0.0070842278881261865
26,0.007247892793079051
27,0.00742291729123662
28,0.00762696821467861
29,0.007891046203356688
30,0.008059907362728786
31,0.00818275705914418
32,0.00833565708136629
33,0.008493723882559158
34,0.0086549420765516
35,0.008821762361186964
36,0.008994682316394659
37,0.009181741750331502
38,0.009411289782439783
39,0.009598488225391165
40,0.009743634184083602
41,0.009891535760913912
42,0.010055464467515072
43,0.010227326857864639
44,0.010406364610598587
45,0.010586311904761905
46,0.010769174116862918
47,0.010962450497624973
48,0.01114546590333717
49,0.011312378162931836
50,0.011461283057655956
51,0.011610216034816248
52,0.0117787759121224
53,0.011960181992031875
54,0.01214009876188094
55,0.012322805446927374
56,0.012502857476153647
57,0.012686786868951083
58,0.01286205980626327
59,0.013030700228556066
60,0.013187676053848246
61,0.013344688775790921
62,0.013512173705538047
63,0.013693436952554747
64,0.013872334542513864
65,0.014056322107728336
66,0.014235716769449713
67,0.014414803722382323
68,0.014597448646209385
69,0.014771938117001827
70,0.014943556132511557
71,0.015109049470404985
72,0.015276311980478588
73,0.015445541963717375
74,0.015613482804370448
75,0.01578539589905363
76,0.015958603269537484
77,0.016138114381720428
78,0.016317190048939643
79,0.016495834359061542
80,0.01666526175257732
81,0.016839599114583336
82,0.01701019821052632
83,0.017183541643499414
84,0.017353062415026835
85,0.017514552129521587
86,0.01768722690041249
87,0.017860625580011898
88,0.018039464843750002
89,0.01821908840315726
90,0.018403590956468426
91,0.01858154733457771
92,0.018762441141199224
93,0.018939257360406095
94,0.01910380723010244
95,0.019266210091378626
96,0.01942856009708738
97,0.01959414409268929
98,0.019767723041474658
99,0.019943705016611295
100,0.02012721026156941
